Year,Month,Day,DayOfWeek,Airline,FlightNumber,OriginAirport,DestAirport,SchedDepTime,DepDelay,ArrDelay,Cancelled,Diverted,Distance
2019,5,10,2,B6,8925,ORD,ORD,07:41,58,65,False,False,1241
2018,2,15,2,B6,7627,LGA,SFO,11:18,103,110,False,False,2690
2019,5,22,4,WN,6308,MIA,MIA,11:57,15,31,False,False,1474
2017,1,4,2,DL,9854,ORD,ATL,12:53,17,10,False,False,2977
2019,2,22,6,AS,8268,SEA,LAX,03:17,176,191,False,False,678
2019,6,14,4,NK,7864,MIA,ATL,09:13,-17,-21,False,False,1165
2018,9,16,6,B6,9936,LGA,MIA,19:03,21,20,False,False,346
2018,12,27,6,AA,1700,SFO,JFK,09:55,34,26,False,False,224
2015,3,4,5,UA,4118,ORD,DFW,23:22,118,112,False,False,828
2018,10,8,3,B6,150,DFW,JFK,13:51,65,65,False,False,1093
2019,4,16,7,F9,2533,ORD,LAX,00:36,-14,-17,False,False,1485
2016,6,10,2,NK,2724,LAX,ORD,07:09,10,21,False,False,659
2018,11,25,6,B6,6126,LGA,ORD,01:26,39,43,False,False,603
2019,8,22,6,AS,9759,LGA,DFW,18:04,26,33,False,False,2385
2017,8,27,2,UA,7065,LAX,LGA,12:36,-19,-3,False,False,1448
2019,10,25,1,AS,2110,LAX,SEA,09:05,32,26,False,False,2192
2015,3,12,5,F9,6740,LGA,DFW,14:08,176,166,True,False,2819
2018,8,2,7,WN,836,DFW,LAX,11:21,147,138,False,False,1978
2019,7,25,3,B6,6819,ORD,SEA,02:00,85,83,False,False,954
2017,7,17,5,DL,4246,ATL,JFK,15:04,18,34,False,False,286
2019,2,7,2,B6,8865,DEN,DFW,02:12,22,33,False,False,1647
2018,2,11,3,AS,9379,SFO,LGA,02:26,86,87,False,False,2349
2016,4,18,4,DL,7755,SEA,JFK,19:56,127,146,False,False,2120
2019,2,9,2,AS,2232,ORD,DFW,13:25,114,107,False,False,2440
2015,10,10,6,B6,8265,LAX,DFW,04:43,168,166,False,False,2060
2017,2,17,7,F9,284,LGA,DFW,00:33,89,102,False,False,473
2019,11,18,1,F9,7031,SFO,DEN,23:50,43,36,False,False,506
2016,1,10,4,B6,3555,DFW,LGA,10:26,138,133,False,False,2264
2017,3,4,2,WN,2936,DEN,SFO,12:08,-7,11,False,False,2966
2016,7,22,3,F9,3507,SEA,SFO,07:10,149,146,False,False,2281
2015,8,13,6,NK,677,DFW,ATL,17:18,7,13,False,False,881
2016,6,17,5,NK,2145,LGA,ATL,15:04,172,186,False,False,1094
2016,4,26,7,WN,5248,ORD,SEA,09:47,143,153,False,False,2601
2015,8,14,5,AA,4072,DEN,JFK,02:47,122,139,False,False,830
2017,10,2,5,AA,5452,LAX,LAX,09:49,6,3,False,False,1868
2019,12,16,2,F9,4126,ORD,ORD,22:59,150,161,False,False,1580
2018,7,13,1,F9,9243,SFO,SFO,22:38,44,39,False,False,2510
2018,1,5,5,B6,4813,SEA,LAX,21:14,152,160,False,False,214
2018,10,5,7,F9,1905,DFW,ATL,17:03,96,109,False,False,1848
2016,8,9,7,WN,5658,MIA,ORD,04:48,168,180,False,False,462
2017,10,23,1,NK,1695,ORD,DFW,06:26,152,162,False,False,2606
2017,9,12,3,NK,538,SFO,LGA,16:41,66,76,False,False,2417
2017,9,20,4,NK,9059,LGA,MIA,07:37,109,110,False,False,2226
2017,5,16,4,AS,1548,ORD,MIA,09:33,136,142,False,False,438
2017,4,4,5,B6,2312,LGA,SFO,03:54,95,111,False,False,2798
2017,3,23,3,F9,5084,MIA,LAX,07:52,92,83,False,False,2191
2017,12,25,4,DL,6964,ATL,MIA,18:09,119,118,False,False,1232
2017,1,15,6,DL,8850,SFO,SEA,00:23,48,47,False,False,438
2017,4,16,1,AS,4615,JFK,DEN,18:16,90,108,False,False,2350
2019,2,4,1,WN,3897,SEA,DEN,17:06,140,131,False,False,855
2017,4,10,7,NK,4180,SFO,DFW,19:10,6,13,False,False,1032
2019,3,24,1,B6,9052,LGA,DFW,09:46,90,86,False,False,962
2016,1,9,1,F9,275,DEN,SFO,12:42,146,155,False,False,2198
2015,2,4,7,DL,5160,ATL,ORD,21:53,-9,-6,False,False,2177
2019,7,4,6,NK,556,LAX,SFO,07:19,172,180,True,False,2644
2018,6,26,7,AS,5837,JFK,ORD,21:50,111,128,False,False,1928
2017,12,22,4,UA,6252,SEA,DFW,22:40,158,151,False,False,1392
2018,1,5,3,UA,9778,SFO,MIA,02:41,143,155,False,False,1344
2015,6,21,3,F9,2776,DFW,DEN,09:47,162,158,False,False,2206
2016,3,21,5,F9,955,JFK,DFW,18:43,47,65,False,False,1909
2018,9,9,6,B6,2266,LGA,DFW,21:57,41,34,False,False,2087
2019,1,10,7,AA,5905,JFK,ORD,19:17,53,66,False,False,2295
2019,2,20,3,WN,4718,ORD,DEN,08:41,167,178,False,False,1818
2016,10,28,4,B6,283,SEA,SEA,12:15,4,19,False,False,2612
2017,3,8,2,B6,4876,ATL,SEA,04:03,35,49,False,False,2050
2017,9,14,5,UA,5131,ATL,LGA,09:13,166,179,True,False,1553
2015,12,24,6,WN,5760,DFW,SFO,06:10,142,155,False,False,1807
2017,2,22,2,UA,909,LAX,LAX,08:57,75,91,False,True,2803
2015,12,1,3,WN,1566,DFW,MIA,23:09,64,66,False,False,1042
2019,2,26,4,NK,3720,DFW,ATL,23:54,142,147,False,False,478
2016,6,28,4,WN,9941,MIA,DEN,15:19,2,4,False,False,2173
2018,11,9,2,B6,9722,ATL,ORD,12:46,175,172,False,False,1880
2015,9,6,5,F9,9199,SEA,ORD,11:49,129,140,False,False,1258
2018,10,6,3,B6,3807,JFK,LAX,22:46,152,166,False,False,529
2015,12,14,5,B6,8074,ORD,ORD,16:11,8,21,False,False,1846
2016,10,12,3,F9,3910,SFO,SEA,13:57,100,99,True,False,1679
2015,8,17,5,WN,1542,SFO,LGA,06:55,123,118,False,False,1393
2015,12,28,1,F9,8178,MIA,MIA,02:39,85,79,False,False,2935
2019,4,20,4,F9,6698,LGA,LGA,03:33,-13,-6,False,False,905
2018,9,9,1,F9,8564,ATL,JFK,11:36,71,80,False,False,2305
2019,9,11,1,F9,2798,DFW,MIA,16:56,2,-7,False,False,2311
2018,5,15,4,F9,4313,SFO,JFK,06:48,149,150,True,False,787
2017,9,22,7,AA,5656,LGA,ATL,23:17,118,128,False,False,2445
2015,9,28,4,F9,1653,LAX,MIA,04:38,110,120,False,False,1953
2017,10,28,1,AA,3812,DFW,DEN,02:27,20,32,False,False,1522
2018,9,9,2,NK,9412,DEN,MIA,00:22,5,-2,True,False,1497
2015,9,10,2,WN,4545,SEA,LGA,00:28,80,70,False,False,1166
2018,9,11,5,NK,8454,LAX,SEA,23:19,122,125,False,False,265
2015,9,19,2,B6,9972,DEN,MIA,18:13,35,33,False,False,1887
2019,4,2,6,DL,2585,SFO,SEA,09:57,45,64,False,False,2178
2016,1,11,1,AA,3441,DEN,ATL,06:05,169,180,False,False,797
2017,10,15,3,NK,9508,DFW,SFO,14:01,123,114,False,False,624
2018,9,19,2,AS,7212,ATL,ORD,18:51,135,152,False,False,492
2019,1,24,4,UA,5657,LAX,LGA,21:07,138,148,False,False,1665
2019,11,27,2,NK,5533,MIA,LAX,18:19,5,19,False,False,1201
2019,2,15,7,B6,6779,LAX,SEA,21:56,-18,-24,False,False,590
2018,4,15,6,NK,9320,MIA,SFO,20:27,129,132,False,False,2493
2016,8,14,6,F9,9922,ATL,ORD,21:46,68,80,False,False,2155
2019,4,6,2,AA,3183,MIA,LGA,14:59,24,33,False,False,2752
2017,2,24,2,WN,3538,SEA,SFO,06:22,110,103,True,False,1947
2018,12,23,1,F9,8009,LAX,SEA,16:47,-16,-6,False,False,1283
2019,10,28,1,B6,4585,MIA,LAX,02:31,34,24,False,False,2337
2019,10,26,3,B6,3497,ORD,LGA,17:35,145,142,False,False,1473
2019,10,27,2,AS,7153,ATL,JFK,06:51,151,162,False,False,1643
2019,2,6,3,WN,8915,LGA,SFO,07:10,129,132,False,False,1760
2016,1,10,1,F9,4076,LGA,LAX,15:58,116,131,False,False,1738
2019,10,6,4,WN,3005,SEA,SEA,05:49,137,155,False,False,961
2016,6,24,7,NK,6379,SFO,DFW,22:00,113,112,False,False,657
2019,1,18,1,NK,3433,ATL,MIA,19:36,167,173,False,False,1097
2016,1,26,1,NK,9112,JFK,LAX,13:27,161,159,False,False,1122
2015,3,8,6,WN,6942,DFW,ATL,11:01,90,107,False,False,591
2018,5,2,5,DL,2807,JFK,SEA,12:25,108,119,True,False,703
2016,2,25,2,WN,4750,ORD,LGA,01:32,39,29,False,False,2731
2015,3,14,4,AS,2227,JFK,LGA,14:19,86,96,False,False,279
2016,7,5,4,DL,3278,LAX,DEN,05:18,154,168,False,False,1247
2016,1,25,4,DL,8798,DFW,SFO,16:14,35,42,False,False,837
2016,5,5,1,B6,5995,SEA,LAX,23:45,96,86,False,False,2244
2016,10,17,4,DL,1499,ORD,ATL,04:47,118,108,False,False,2545
2017,11,3,7,AA,3668,LAX,LAX,00:13,90,99,False,False,1831
2018,11,1,1,WN,4362,ATL,LGA,15:35,-3,-6,False,False,820
2017,12,19,6,WN,785,ORD,DFW,20:21,143,139,False,False,287
2017,5,11,7,B6,3345,SEA,LGA,09:21,16,13,False,False,2846
2016,2,17,2,AS,8983,LAX,DFW,03:21,20,10,False,False,2102
2019,6,22,4,F9,9619,LAX,MIA,17:38,152,163,False,False,2911
2019,2,27,2,UA,7039,SFO,LGA,06:21,44,39,False,False,2712
2016,2,9,2,AS,4387,DFW,DEN,04:34,135,144,False,False,595
2019,11,3,6,DL,2110,DFW,DEN,23:27,150,155,False,False,1877
2017,4,16,2,WN,4006,SEA,ORD,11:26,-20,-11,True,False,2942
2018,3,8,3,UA,6411,ORD,LGA,21:27,127,124,False,False,1252
2016,8,28,6,AA,1247,DEN,LAX,18:24,18,29,False,True,578
2019,9,23,6,NK,4048,SEA,JFK,19:24,138,137,False,False,1554
2018,11,26,6,AA,3989,SEA,LGA,23:35,27,24,False,False,1005
2018,8,20,6,AS,3653,ATL,ORD,15:00,172,190,False,False,278
2016,6,23,2,F9,4358,SFO,LGA,04:28,93,89,False,False,401
2016,6,22,2,F9,8468,DFW,ATL,03:48,-11,-8,False,False,1311
2018,5,9,1,AA,8992,LAX,MIA,09:27,-16,-22,False,False,363
2018,11,19,3,B6,1667,DEN,DFW,01:39,-6,6,False,False,1938
2015,1,1,4,F9,7725,LAX,LAX,05:47,111,110,False,False,893
2017,7,24,7,B6,1715,LGA,ORD,12:57,102,104,False,False,706
2015,4,11,7,WN,1718,MIA,MIA,12:40,88,89,False,False,306
2018,2,24,6,UA,9593,JFK,ORD,21:11,21,19,False,False,2593
2015,9,6,7,WN,8256,SEA,JFK,12:06,73,74,False,False,795
2015,7,17,1,WN,1049,JFK,MIA,11:44,49,50,False,False,774
2018,7,22,2,WN,8252,DFW,DEN,12:49,164,181,False,False,2862
2019,9,18,4,B6,4315,ORD,LGA,07:18,173,175,False,False,1426
2018,5,2,5,AS,4104,LAX,MIA,08:35,167,168,False,False,2207
2018,9,22,2,DL,7489,ORD,DEN,19:41,91,97,False,False,1491
2019,1,27,3,B6,4424,ATL,LAX,21:57,7,14,False,False,1509
2018,8,9,4,AS,7326,LGA,JFK,07:12,114,130,False,False,2984
2015,8,25,6,AA,1289,LGA,JFK,09:12,160,176,False,False,1609
2017,8,25,6,AA,9765,ORD,ORD,11:52,-20,-17,False,False,208
2019,7,7,2,AA,2805,ATL,JFK,16:11,3,16,False,False,2444
2017,8,3,6,AA,4123,ORD,ORD,03:49,20,23,False,False,2319
2019,8,5,2,NK,5976,DEN,LAX,12:55,121,133,False,False,1659
2016,6,2,3,NK,1093,DEN,LAX,03:52,-15,-24,False,False,2338
2017,7,6,4,WN,3043,SFO,DFW,21:46,92,84,False,False,1999
2017,7,2,7,UA,9328,ORD,SEA,23:20,96,96,False,False,1306
2019,6,25,1,B6,6143,ATL,SEA,15:00,38,40,False,False,385
2018,8,22,2,DL,4357,ORD,ATL,23:30,60,64,False,False,884
2017,10,9,6,AA,4787,SEA,SFO,08:10,108,113,False,False,1751
2017,8,11,7,B6,4741,ORD,SEA,03:10,103,109,False,False,1797
2015,6,6,7,NK,8681,JFK,SFO,23:11,28,21,False,False,606
2019,5,22,2,AS,3809,SFO,DEN,14:06,55,45,True,False,1016
2016,7,10,1,B6,2256,LAX,MIA,00:19,-6,2,True,False,261
2019,1,6,1,UA,7970,JFK,SEA,20:16,51,61,False,False,2574
2016,10,4,7,AA,6901,LGA,SFO,18:16,21,20,False,False,689
2016,2,3,1,F9,5128,DEN,LGA,12:01,162,155,False,False,2227
2015,3,13,1,AA,2597,SEA,SFO,12:53,-1,12,True,False,282
2018,7,18,4,DL,4850,SFO,JFK,09:38,50,54,False,False,1141
2015,12,16,4,WN,4420,DEN,DFW,04:22,-16,-19,False,False,1650
2015,4,16,6,AA,1037,ORD,ORD,18:08,145,137,False,False,1953
2017,1,2,7,DL,7757,SEA,DFW,06:27,110,117,False,False,416
2016,2,15,6,NK,3156,MIA,SEA,13:57,15,8,False,False,288
2018,8,1,5,NK,1324,DFW,DEN,02:32,46,41,False,False,818
2019,9,17,7,NK,774,DFW,ORD,11:49,80,79,False,False,1047
2016,2,27,4,UA,3707,DEN,DFW,05:08,79,81,False,False,2767
2019,1,7,6,AA,9560,JFK,LGA,08:19,54,63,False,False,832
2015,9,25,7,UA,2432,SEA,LGA,09:17,125,120,False,False,933
2018,1,6,5,NK,5874,LAX,LAX,12:15,124,129,False,False,2113
2015,5,28,7,UA,7425,DEN,SEA,04:01,99,113,False,False,827
2016,12,6,6,NK,6637,LAX,DEN,14:19,-10,-16,False,False,923
2017,8,13,1,AS,7975,MIA,JFK,07:00,170,170,False,False,1855
2015,12,20,6,AA,8996,DFW,SFO,05:41,133,131,False,False,1357
2018,8,6,4,F9,4632,LAX,LAX,08:38,-12,4,False,False,348
2016,9,21,2,AS,3871,SEA,DEN,18:35,115,130,False,False,2507
2018,4,19,1,WN,2185,ATL,MIA,00:45,142,161,False,False,1034
2019,11,12,4,UA,8492,SEA,SFO,05:15,148,164,False,False,747
2015,7,5,7,NK,9789,DFW,LGA,13:11,129,135,False,False,2920
2018,9,7,2,DL,2566,JFK,LAX,11:57,-19,-2,False,False,830
2015,6,15,7,NK,4151,DFW,MIA,02:45,21,15,False,False,1929
2019,5,11,4,DL,1430,MIA,DEN,00:35,35,50,False,False,1716
2015,2,24,6,NK,9386,SFO,ORD,23:26,113,105,True,False,2150
2018,5,16,3,F9,8750,MIA,LGA,20:17,112,115,False,False,894
2016,2,10,1,DL,592,DEN,SFO,07:25,131,148,False,False,2726
2019,10,21,6,AS,9933,ATL,MIA,11:10,160,151,False,False,524
2018,8,20,6,B6,6807,DFW,ORD,00:06,122,137,False,False,2694
2016,1,3,5,AA,9712,DEN,ATL,22:22,52,44,False,False,1062
2017,1,26,7,AS,2024,MIA,ATL,09:38,149,139,False,False,1477
2016,11,8,1,UA,6072,SFO,DEN,14:17,156,166,False,False,762
2018,11,6,3,WN,3396,LGA,JFK,19:51,89,95,False,False,884
2015,8,1,7,B6,9703,SEA,SFO,06:12,125,116,False,False,1438
2015,8,18,5,UA,8237,ORD,DEN,05:02,106,121,False,False,1711
2018,11,4,1,AA,4473,DFW,MIA,19:56,140,132,False,False,1005
2018,11,12,5,AA,7644,ATL,ATL,05:12,139,153,False,False,1961
2019,11,5,1,AA,313,LGA,ORD,23:45,78,81,False,False,1748
2017,8,23,2,AA,534,SFO,LAX,22:46,87,100,False,False,388
2017,9,28,2,AA,3382,SFO,SEA,03:12,143,156,False,False,2685
2019,10,20,2,UA,3462,MIA,JFK,14:28,56,55,False,False,554
2016,11,21,5,B6,6755,DFW,ORD,09:24,108,100,False,False,816
2019,6,2,6,UA,4514,SEA,LGA,09:55,9,25,False,False,1017
2019,8,28,1,F9,7699,ORD,SEA,18:44,98,107,False,False,2526
2017,5,12,1,NK,487,ATL,SEA,03:03,146,156,False,False,414
2015,6,3,1,UA,6515,DFW,DEN,00:26,176,187,False,False,2007
2017,8,17,7,AA,3932,DFW,JFK,04:28,103,107,False,False,1209
2017,1,12,4,UA,4956,JFK,LGA,17:38,-6,-5,False,False,1958
2015,8,4,2,UA,1792,LAX,MIA,07:57,127,139,False,False,1042
2018,4,24,7,F9,5502,SFO,SFO,01:53,119,135,False,False,350
2018,8,8,6,NK,5678,ORD,MIA,01:00,86,98,False,False,660
2016,5,8,2,F9,1839,SEA,SEA,19:06,6,2,False,False,205
2017,10,3,1,AA,9956,DEN,DFW,00:56,-19,-20,True,False,1924
2016,8,6,1,NK,5767,MIA,DEN,03:59,24,20,False,False,2491
2019,3,12,1,F9,3619,SFO,MIA,10:20,151,162,False,False,2691
2017,7,7,7,DL,4450,SEA,LGA,23:28,36,30,False,False,334
2019,7,18,2,NK,609,MIA,MIA,22:47,20,12,False,False,926
2018,11,12,7,NK,2810,SEA,JFK,19:24,-11,-14,False,False,2270
2017,11,9,2,AA,4932,DFW,DEN,12:13,143,160,False,False,840
2017,11,11,1,AA,668,ATL,ORD,03:33,67,61,False,False,2707
2018,7,4,6,NK,4742,LGA,LGA,07:05,143,144,False,False,2996
2016,7,3,1,AS,2835,SFO,LAX,17:22,107,115,False,False,840
2016,7,25,6,UA,3049,ORD,DFW,09:54,78,91,False,False,2878
2016,4,10,3,AA,836,MIA,LAX,15:04,3,17,True,False,2688
2019,6,10,7,B6,2414,DEN,LGA,07:55,6,7,False,False,2034
2018,10,26,4,DL,6375,LGA,DFW,01:43,67,85,False,False,2087
2015,5,12,1,DL,3012,SFO,DFW,18:26,26,35,False,False,2515
2015,4,11,2,DL,4186,MIA,JFK,05:59,33,38,False,False,1498
2019,11,20,3,UA,8410,MIA,DEN,01:17,143,149,True,False,826
2019,8,24,7,F9,1467,JFK,ORD,06:35,100,96,False,False,2596
2018,8,25,6,UA,9657,ORD,LGA,18:17,4,21,False,False,478
2018,9,18,4,DL,1746,JFK,JFK,00:37,97,115,False,False,1135
2015,1,3,7,NK,3350,DEN,LGA,19:52,15,14,False,False,1603
2017,8,12,1,DL,4596,ORD,DFW,16:07,140,154,True,False,225
2017,6,21,4,AS,5409,SEA,DEN,07:38,135,141,False,False,1513
2016,6,1,2,DL,6319,ATL,SFO,09:11,74,83,False,False,2902
2019,2,28,5,UA,5622,ORD,MIA,08:18,179,170,False,False,1037
2016,4,8,1,AA,4544,LAX,ORD,11:20,50,48,False,False,971
2016,8,17,5,B6,7555,DEN,LGA,02:57,52,63,False,False,743
2018,8,7,5,NK,3171,JFK,SEA,22:38,22,19,False,False,1645
2018,8,20,1,F9,908,SEA,JFK,10:16,62,76,False,False,1591
2016,7,12,5,AA,798,LAX,JFK,08:31,77,81,False,False,2696
2016,9,3,7,F9,8277,MIA,LAX,23:56,34,28,False,False,2385
2019,8,27,1,DL,392,SEA,SFO,00:48,-6,-2,False,False,2201
2015,4,8,3,AA,607,ORD,JFK,16:23,33,45,False,False,774
2016,5,6,4,AA,3913,SEA,JFK,21:31,174,193,False,False,2257
2016,6,8,4,B6,8043,MIA,JFK,03:05,158,162,False,False,1962
2019,3,17,6,UA,9139,MIA,MIA,06:29,14,16,False,False,847
2017,11,1,1,F9,7299,DFW,DFW,22:46,157,162,False,False,1403
2018,8,15,2,UA,5404,JFK,SEA,21:24,-6,-12,True,False,2266
2017,6,26,6,B6,5183,JFK,ATL,06:30,139,150,False,False,1800
2016,1,23,4,UA,5352,SEA,MIA,05:41,75,78,False,False,2675
2018,12,4,1,WN,1258,LGA,MIA,13:32,103,109,False,False,1572
2017,3,6,1,NK,8864,MIA,DEN,04:00,77,82,False,False,1646
2019,2,17,6,DL,5663,ORD,SFO,08:33,42,40,False,False,1811
2019,1,27,2,F9,5274,JFK,DEN,06:55,158,162,False,False,2075
2018,2,22,6,AS,2782,LAX,SEA,21:03,9,1,False,False,1820
2016,3,19,1,WN,1285,JFK,LAX,09:32,66,66,False,False,1535
2018,7,23,5,AS,6440,DEN,SFO,17:34,126,126,False,False,1234
2019,11,6,4,AS,6033,ATL,MIA,01:08,75,94,False,False,673
2015,6,12,7,WN,8654,SFO,DFW,22:02,18,18,False,False,2108
2018,11,20,4,UA,1857,JFK,ATL,02:23,17,34,False,False,2157
2018,12,17,2,DL,5005,ORD,LGA,15:54,105,100,False,False,1937
2016,4,3,7,AA,6874,DEN,LGA,13:24,97,89,False,False,1249
2018,6,5,1,AA,230,ATL,JFK,15:43,20,38,False,False,330
2019,11,9,6,B6,7633,DFW,ATL,00:43,126,134,False,False,2723
2018,12,25,5,AS,6768,DFW,SFO,21:31,32,28,False,False,978
2017,5,16,3,WN,1441,LAX,MIA,02:53,12,17,False,False,1470
2019,5,27,2,B6,9050,MIA,MIA,01:28,132,138,False,False,966
2018,12,12,2,UA,4258,JFK,ORD,10:43,110,116,False,False,1003
2017,5,16,4,WN,5366,ATL,LGA,06:36,50,68,False,False,864
2015,3,19,1,WN,1794,ORD,MIA,09:14,54,55,False,False,2765
2019,4,14,3,AA,7679,ORD,ATL,17:31,41,60,True,False,1193
2017,7,25,5,B6,656,ORD,LGA,13:02,16,7,False,False,1868
2016,7,14,7,B6,6388,LAX,DEN,18:43,140,151,False,False,571
2017,8,22,4,DL,915,DEN,LGA,19:09,-16,-10,False,False,1506
2015,10,3,1,NK,7443,ORD,DEN,15:52,133,126,False,False,2677
2018,7,27,1,B6,6581,ATL,SEA,00:28,129,122,False,False,1418
2016,8,18,2,DL,3115,DFW,SEA,19:34,72,67,False,False,1577
2015,8,6,1,UA,7902,LGA,ATL,15:12,172,170,False,False,974
2016,3,21,3,AA,4725,MIA,DFW,21:33,49,39,False,False,2176
2016,4,9,4,WN,598,MIA,MIA,10:21,122,122,False,False,417
2016,2,17,3,DL,5513,LAX,DFW,06:26,89,86,False,False,200
2019,8,25,6,DL,2138,MIA,LAX,16:19,14,28,False,False,1960
2015,8,25,6,F9,6170,DFW,JFK,13:40,171,162,False,False,1385
2017,2,28,4,UA,2969,SFO,DFW,22:30,78,78,False,False,2965
2016,9,20,6,B6,9332,SFO,SFO,20:31,130,124,False,False,2563
2018,3,28,4,UA,9951,ORD,JFK,12:58,-2,-12,False,False,1207
2018,12,5,4,WN,8145,ATL,DEN,15:44,10,19,False,False,2832
2019,12,21,5,WN,4312,LGA,ATL,04:14,-5,2,False,False,421
2016,9,11,6,F9,3688,SFO,ATL,14:50,169,185,False,False,2463
2016,10,23,3,B6,7503,JFK,SEA,13:08,10,20,False,False,1801
2018,10,3,4,AA,2928,SEA,DEN,16:22,140,147,False,False,764
2017,7,1,7,DL,4139,MIA,LGA,16:21,-12,-20,False,False,998
2018,4,26,6,DL,5805,SEA,ORD,16:24,15,31,False,False,2208
2015,2,6,6,B6,3687,DEN,LGA,08:29,107,123,False,False,2052
2016,4,22,1,AS,3826,JFK,LAX,18:18,131,140,False,True,2442
2019,11,11,4,UA,6931,JFK,LAX,19:13,116,127,False,False,1058
2015,7,21,3,AA,6142,SFO,ATL,07:28,135,148,False,False,2777
2016,2,9,1,F9,7862,ORD,DFW,07:44,-10,-17,False,False,629
2015,4,8,3,WN,3558,LAX,JFK,07:00,52,42,False,False,1260
2015,12,4,7,AA,7349,JFK,LAX,13:38,63,70,True,False,546
2015,7,9,6,DL,8449,JFK,DEN,10:23,160,176,False,False,1198
2015,12,24,1,UA,3902,DFW,ORD,04:42,69,83,False,False,2807
2015,11,22,6,F9,9157,DFW,ORD,05:04,62,73,False,False,2473
2016,7,22,4,B6,2209,ORD,JFK,12:06,141,149,False,False,1462
2016,12,12,2,DL,7691,LAX,SFO,13:08,72,77,False,False,1380
2016,8,7,1,AS,2129,LAX,SEA,23:24,13,22,False,False,1113
2019,1,7,4,DL,5559,JFK,MIA,10:34,-3,-3,False,False,2012
2017,1,8,5,F9,4510,JFK,JFK,14:26,65,76,False,False,1550
2016,6,9,5,AS,2671,DEN,SEA,11:33,143,162,False,False,1720
2016,2,8,7,AS,7415,DFW,LGA,17:15,113,110,False,False,2317
2018,11,2,3,B6,8286,LAX,SEA,09:45,122,116,False,False,2460
2015,9,19,5,UA,7835,JFK,LAX,16:04,93,106,False,False,263
2017,10,15,2,AA,5472,DFW,LGA,21:03,128,143,False,False,2360
2018,4,9,2,F9,4402,DFW,MIA,10:09,176,184,False,False,2606
2018,3,5,7,NK,7410,LAX,JFK,10:52,77,75,False,False,2945
2018,9,24,1,AS,3888,LAX,SEA,22:15,35,54,False,False,318
2016,6,11,5,AA,1648,SFO,SEA,10:51,23,41,False,False,2606
2017,10,18,6,UA,7007,ATL,JFK,15:48,117,112,False,False,374
2018,7,7,3,DL,6039,ORD,JFK,16:35,-14,-18,False,False,844
2018,8,6,5,AA,6856,DEN,LAX,18:39,-7,-2,False,False,559
2019,6,1,7,DL,9046,MIA,MIA,08:34,141,151,False,False,1963
2017,7,15,1,B6,541,DEN,DEN,08:24,90,99,False,False,954
2018,6,22,2,F9,4601,DEN,ORD,09:42,115,116,False,False,1352
2016,3,25,6,UA,308,LGA,ORD,21:51,172,191,False,False,359
2019,12,12,7,B6,4877,LGA,ORD,09:25,92,86,True,False,1223
2019,8,3,6,WN,7390,SFO,SEA,04:57,75,74,False,False,2355
2017,6,1,2,WN,6727,DEN,MIA,00:12,129,141,False,False,1054
2017,2,9,4,DL,2775,SEA,LAX,14:03,29,23,False,False,1954
2016,5,20,5,B6,4116,LAX,SFO,12:17,173,184,False,False,1883
2017,2,3,7,NK,5226,ORD,SEA,19:45,49,56,False,False,2069
2017,11,22,1,AS,1251,LAX,JFK,18:01,26,21,False,False,599
2019,3,5,2,DL,5291,ATL,SFO,23:47,71,65,False,False,861
2017,10,5,1,UA,1922,SEA,SFO,10:01,21,37,False,False,490
2018,12,27,1,WN,8208,DFW,SFO,00:21,98,106,False,False,2030
2017,6,13,4,UA,5548,DFW,ORD,14:24,80,96,False,False,1423
2018,7,12,6,AS,9512,SEA,DEN,21:44,163,160,False,False,1948
2017,3,16,2,B6,759,LGA,SEA,03:37,163,164,False,False,377
2016,4,3,6,F9,8412,DFW,DFW,12:09,46,44,False,False,876
2019,6,23,7,F9,1559,LAX,DFW,23:27,-14,-5,False,False,2284
2017,7,13,1,DL,6106,SFO,LGA,16:52,142,149,False,False,1044
2015,9,23,2,DL,7178,LGA,JFK,13:43,53,65,False,False,303
2015,6,24,5,DL,2886,SEA,ATL,14:22,32,22,False,False,803
2015,10,19,6,F9,3873,JFK,DFW,02:07,78,81,False,False,1474
2015,2,21,2,AA,2078,JFK,SFO,12:54,47,66,False,False,1949
2019,4,8,3,AS,8818,LGA,DFW,03:04,167,157,False,False,625
2017,8,12,4,B6,6832,DFW,DEN,11:32,123,125,False,False,2784
2018,7,15,2,UA,9528,ATL,SEA,16:05,-1,18,False,False,2524
2016,4,10,6,DL,3592,DFW,DEN,13:52,49,43,False,False,1979
2018,7,18,4,B6,8605,ORD,SFO,09:42,88,83,False,False,1127
2017,8,13,1,WN,9770,DEN,LAX,16:54,88,87,False,False,1774
2018,6,23,5,AS,3426,SEA,SFO,19:18,45,62,False,False,2266
2015,2,17,4,UA,2659,SEA,DFW,05:04,69,76,False,False,945
2017,1,6,2,DL,9544,DFW,DFW,17:10,0,6,False,False,1321
2018,2,6,3,DL,7569,LAX,ATL,03:50,135,138,False,False,2775
2015,1,12,7,DL,7807,SFO,DFW,09:45,41,54,False,False,2068
2018,8,28,4,WN,6643,JFK,DEN,08:39,38,48,False,False,2555
2017,7,22,7,UA,8162,DEN,SEA,07:45,66,57,False,False,683
2015,2,9,7,WN,4988,JFK,ORD,05:46,36,37,False,False,1924
2017,1,4,7,AA,8653,SFO,MIA,06:07,149,165,False,False,349
